property_id,largest_property_use_type_1,year_built,number_of_buildings,occupancy,national_median_energy_star,national_median_site_eui,national_median_source_eui,net_emissions_metric_tons,national_median_total_ghg,egrid_output_emissions_rate,multifamily_housing_gross,multifamily_housing_total,multifamily_housing_percent,multifamily_housing_percent_1,property_gfa_self_reported,property_gfa_calculated,number_of_active_energy_meters,number_of_active_it_meters,latitude,longitude,community_board,council_district,census_tract
10856040.0,368854.0,1961.0,1.0,100.0,50.0,101.5,106.5,318.3,1988.1,84.5,368854.0,442.62,100.0,100.0,368854.0,368854.0,2.0,0.0,40.736495,-73.865766,404.0,25.0,683.0
10856046.0,368854.0,1961.0,1.0,100.0,50.0,101.5,106.5,29.5,1988.1,84.5,368854.0,442.62,100.0,100.0,368854.0,368854.0,2.0,0.0,40.734349,-73.865897,404.0,25.0,683.0
10856047.0,368854.0,1961.0,1.0,100.0,50.0,101.5,106.5,296.9,1988.1,84.5,368854.0,442.62,100.0,100.0,368854.0,368854.0,2.0,0.0,40.734332,-73.86589,404.0,25.0,683.0
10856048.0,368854.0,1961.0,1.0,100.0,50.0,101.5,106.5,604.1,1988.1,84.5,368854.0,442.62,100.0,100.0,368854.0,368854.0,2.0,0.0,40.735662,-73.866569,404.0,25.0,683.0
10856050.0,368854.0,1961.0,1.0,100.0,50.0,101.5,106.5,20.0,1988.1,84.5,368854.0,442.62,100.0,100.0,368854.0,368854.0,2.0,0.0,40.734926,-73.866473,404.0,25.0,683.0
15971407.0,699956.0,1961.0,1.0,90.0,50.0,38.1,106.5,85.2,2251.8,84.5,699956.0,839.95,100.0,100.0,699956.0,699956.0,9.0,0.0,40.735013,-73.866239,404.0,25.0,683.0
15971408.0,699956.0,1961.0,1.0,90.0,50.0,38.1,106.5,117.8,2251.8,84.5,699956.0,839.95,100.0,100.0,699956.0,699956.0,17.0,0.0,40.734349,-73.865897,404.0,25.0,683.0
15971410.0,699956.0,1961.0,1.0,90.0,50.0,38.1,106.5,85.6,2251.8,84.5,699956.0,839.95,100.0,100.0,699956.0,699956.0,4.0,0.0,40.734332,-73.86589,404.0,25.0,683.0
4405691.0,125926.0,1960.0,1.0,100.0,50.0,77.1,114.4,638.1,615.7,84.5,125926.0,112.0,100.0,100.0,131126.0,131126.0,12.0,0.0,40.735868,-73.997391,102.0,3.0,63.0
6291817.0,37732.0,1960.0,1.0,100.0,50.0,118.3,149.7,378.7,340.3,84.5,37732.0,68.0,100.0,100.0,37732.0,37732.0,9.0,0.0,40.756926,-73.965594,106.0,5.0,108.0
2799344.0,102693.0,1929.0,1.0,100.0,50.0,80.9,110.7,504.3,652.4,84.5,102693.0,78.0,80.0,100.0,105552.0,105552.0,26.0,0.0,40.787101,-73.975726,107.0,6.0,171.0
4955236.0,93085.0,1926.0,1.0,100.0,50.0,106.3,138.5,430.6,597.6,84.5,93085.0,57.0,100.0,100.0,97485.0,97485.0,13.0,0.0,40.671335,-73.960977,308.0,35.0,217.0
20476077.0,72911.0,1988.0,1.0,100.0,50.0,73.4,120.4,236.3,340.9,84.5,72911.0,55.0,100.0,100.0,72911.0,86511.0,14.0,0.0,40.679778,-73.991207,306.0,39.0,75.0
20476091.0,27165.0,1893.0,1.0,100.0,50.0,43.9,120.7,89.1,99.8,84.5,27165.0,29.0,100.0,100.0,27165.0,27165.0,9.0,0.0,40.681983,-73.996095,306.0,39.0,67.0
20476442.0,39232.0,2018.0,1.0,100.0,50.0,58.5,106.5,66.0,153.7,84.5,39232.0,22.0,100.0,100.0,39232.0,40456.0,10.0,0.0,40.654276,-73.948128,317.0,40.0,818.0
20480745.0,59715.0,1928.0,1.0,100.0,50.0,93.8,124.5,223.4,331.0,84.5,59715.0,27.0,100.0,100.0,60715.0,60715.0,10.0,0.0,40.670728,-73.971752,306.0,39.0,165.0
6779567.0,187800.0,1961.0,1.0,90.0,50.0,38.0,106.5,205.2,603.9,84.5,187800.0,225.0,100.0,100.0,187800.0,187800.0,3.0,0.0,40.736318,-73.866997,404.0,25.0,683.0
4940498.0,70513.0,1928.0,1.0,95.0,50.0,84.7,113.2,332.8,347.9,84.5,70513.0,68.0,10.0,10.0,70513.0,70513.0,5.0,0.0,40.711827,-73.766917,412.0,27.0,500.0
6671379.0,26776.0,2008.0,1.0,95.0,50.0,79.4,123.4,161.8,132.2,84.5,26776.0,27.0,100.0,100.0,26776.0,27877.0,4.0,0.0,40.671853,-73.959127,308.0,35.0,217.0
6309259.0,125000.0,1917.0,1.0,100.0,50.0,83.1,129.0,416.9,645.3,84.5,125000.0,32.0,100.0,100.0,125000.0,125000.0,12.0,0.0,40.781174,-73.98348,107.0,6.0,163.0
6636844.0,27030.0,1986.0,1.0,100.0,50.0,80.1,124.1,129.3,134.5,84.5,27030.0,34.0,100.0,100.0,27030.0,27030.0,9.0,0.0,40.766282,-73.987838,104.0,3.0,133.0
6789371.0,49600.0,1929.0,1.0,100.0,50.0,98.9,134.9,213.3,288.2,84.5,49600.0,42.0,90.0,90.0,49600.0,49600.0,7.0,0.0,40.808753,-73.910468,201.0,8.0,33.0
6671393.0,28440.0,1912.0,1.0,95.0,50.0,108.9,135.6,269.0,175.4,84.5,28440.0,25.0,100.0,100.0,28440.0,28440.0,3.0,0.0,40.671891,-73.959318,308.0,35.0,217.0
4940493.0,110538.0,1941.0,1.0,95.0,50.0,77.8,115.7,560.1,524.2,84.5,110538.0,112.0,10.0,10.0,110538.0,110538.0,6.0,0.0,40.702613,-73.805864,412.0,24.0,240.0
6671465.0,25556.0,1920.0,1.0,95.0,50.0,41.8,117.0,42.1,90.3,84.5,25556.0,31.0,100.0,100.0,25556.0,25556.0,2.0,0.0,40.67196,-73.959646,308.0,35.0,217.0
6292407.0,41396.0,1936.0,1.0,95.0,50.0,119.1,158.3,197.7,286.6,84.5,41396.0,45.0,100.0,100.0,41396.0,41396.0,6.0,0.0,40.704964,-73.803437,412.0,24.0,240.0
6671476.0,25556.0,1920.0,1.0,100.0,50.0,89.1,107.0,294.7,127.1,84.5,25556.0,31.0,100.0,100.0,25556.0,25556.0,5.0,0.0,40.672009,-73.959884,308.0,35.0,217.0
6671482.0,26640.0,1920.0,1.0,95.0,50.0,41.0,114.7,39.4,92.3,84.5,26640.0,31.0,100.0,100.0,26640.0,26640.0,2.0,0.0,40.67202,-73.959931,308.0,35.0,217.0
6671491.0,26952.0,1920.0,1.0,95.0,50.0,108.1,132.7,259.4,164.0,84.5,26952.0,31.0,100.0,100.0,26952.0,26952.0,3.0,0.0,40.672051,-73.960072,308.0,35.0,217.0
6292389.0,37608.0,1960.0,1.0,90.0,50.0,103.8,140.1,179.0,228.3,84.5,37608.0,44.0,100.0,100.0,37608.0,37608.0,4.0,0.0,40.703823,-73.811721,412.0,24.0,238.0
6671522.0,36000.0,1922.0,1.0,95.0,50.0,40.4,113.0,38.3,122.9,84.5,36000.0,35.0,100.0,100.0,36000.0,36000.0,2.0,0.0,40.668289,-73.93394,309.0,35.0,351.0
4403046.0,80000.0,1925.0,1.0,100.0,50.0,105.2,144.4,323.2,495.9,84.5,80000.0,106.0,90.0,100.0,80000.0,80000.0,5.0,0.0,40.661177,-73.962911,309.0,40.0,327.0
5218337.0,70260.0,1900.0,1.0,100.0,50.0,61.2,118.1,344.7,296.4,84.5,70260.0,12.0,90.0,100.0,70260.0,70260.0,10.0,0.0,40.744388,-73.996308,104.0,3.0,91.0
6282628.0,28251.0,1927.0,1.0,100.0,50.0,98.6,146.5,214.1,213.2,84.5,28251.0,49.0,90.0,100.0,28251.0,28251.0,6.0,0.0,40.74561,-73.979934,106.0,2.0,72.0
6282773.0,41302.0,1931.0,1.0,100.0,50.0,41.1,114.9,59.5,143.3,84.5,41302.0,41.0,90.0,100.0,41302.0,41302.0,3.0,0.0,40.701972,-73.832771,409.0,29.0,132.0
12711955.0,37620.0,1957.0,1.0,100.0,50.0,48.3,116.7,45.3,141.0,84.5,37620.0,43.0,90.0,100.0,37620.0,37620.0,3.0,0.0,40.577727,-73.839054,414.0,32.0,93402.0
12801726.0,184896.0,1930.0,1.0,100.0,50.0,37.7,105.5,383.4,588.8,84.5,184896.0,159.0,90.0,100.0,184896.0,184896.0,8.0,0.0,40.6755,-73.958501,308.0,35.0,305.0
20408380.0,56047.0,1950.0,1.0,100.0,50.0,53.6,102.0,67.9,205.6,84.5,56047.0,44.0,100.0,100.0,56047.0,56047.0,4.0,0.0,40.796448,-73.968633,107.0,7.0,187.0
20408384.0,101666.0,1950.0,1.0,100.0,50.0,68.6,121.1,424.3,460.1,84.5,101666.0,99.0,100.0,100.0,101666.0,101666.0,5.0,0.0,40.747036,-73.973445,106.0,4.0,78.0
20965438.0,36587.0,1950.0,1.0,100.0,50.0,30.6,77.3,50.6,89.2,84.5,36587.0,24.0,100.0,100.0,36587.0,36587.0,6.0,0.0,40.675462,-73.958393,308.0,35.0,305.0
21053426.0,29895.0,1950.0,1.0,100.0,50.0,37.2,104.3,16.7,94.1,84.5,29895.0,24.0,100.0,100.0,29895.0,29895.0,5.0,0.0,40.604499,-73.986722,311.0,44.0,404.0
4940494.0,93480.0,1942.0,1.0,95.0,50.0,83.9,113.8,447.8,459.8,84.5,93480.0,91.0,10.0,10.0,93480.0,93480.0,6.0,0.0,40.70503,-73.803466,412.0,24.0,240.0
4940504.0,128961.0,1961.0,1.0,95.0,50.0,101.4,137.2,682.5,765.5,84.5,128961.0,191.0,10.0,10.0,128961.0,128961.0,5.0,0.0,40.709153,-73.794231,412.0,27.0,460.0
4940500.0,62652.0,1962.0,1.0,95.0,50.0,93.2,121.5,352.2,336.8,84.5,62652.0,71.0,10.0,10.0,62652.0,62652.0,7.0,0.0,40.704964,-73.807953,412.0,24.0,238.0
4940505.0,55500.0,1931.0,1.0,95.0,50.0,78.9,100.4,316.5,250.1,84.5,55500.0,61.0,10.0,10.0,55500.0,55500.0,4.0,0.0,40.706554,-73.802127,412.0,24.0,236.0
4940487.0,71826.0,1958.0,1.0,95.0,50.0,97.6,126.1,343.5,402.9,84.5,71826.0,91.0,10.0,10.0,71826.0,71826.0,5.0,0.0,40.708632,-73.79579,412.0,27.0,460.0
4940499.0,88900.0,1957.0,1.0,95.0,50.0,92.5,124.6,429.6,480.8,84.5,88900.0,111.0,10.0,10.0,88900.0,88900.0,5.0,0.0,40.704848,-73.807899,412.0,24.0,238.0
6292396.0,27768.0,1925.0,1.0,90.0,50.0,82.5,103.6,159.0,130.1,84.5,27768.0,33.0,100.0,100.0,27768.0,27768.0,4.0,0.0,40.705402,-73.806011,412.0,24.0,238.0
2669219.0,128242.0,1948.0,1.0,100.0,50.0,81.7,109.5,595.7,610.9,84.5,128242.0,128.0,80.0,100.0,128242.0,128242.0,21.0,0.0,40.768327,-73.890544,401.0,22.0,317.0
2669232.0,128243.0,1948.0,1.0,100.0,50.0,80.9,109.5,672.5,607.4,84.5,128243.0,128.0,80.0,100.0,128243.0,128243.0,19.0,0.0,40.768439,-73.889619,401.0,22.0,317.0
7059511.0,256485.0,1948.0,2.0,100.0,50.0,89.7,108.2,1100.7,1286.7,84.5,256485.0,256.0,100.0,100.0,256485.0,256485.0,21.0,0.0,40.768327,-73.890544,401.0,22.0,317.0
6292403.0,63460.0,1959.0,1.0,95.0,50.0,72.0,104.2,277.2,275.2,84.5,63460.0,76.0,100.0,100.0,63460.0,63460.0,4.0,0.0,40.710079,-73.790206,412.0,27.0,462.0
4940502.0,62676.0,1961.0,1.0,95.0,50.0,95.9,127.2,271.5,349.2,84.5,62676.0,81.0,10.0,10.0,62676.0,62676.0,5.0,0.0,40.710574,-73.790497,412.0,27.0,462.0
10539413.0,92400.0,1927.0,1.0,100.0,50.0,82.9,119.7,389.6,575.0,84.5,92400.0,82.0,50.0,100.0,92400.0,92400.0,9.0,0.0,40.872515,-73.899936,208.0,14.0,26702.0
4940495.0,59470.0,1937.0,1.0,95.0,50.0,89.2,110.9,276.7,300.2,84.5,59470.0,55.0,10.0,10.0,59470.0,59470.0,4.0,0.0,40.70895,-73.797124,412.0,24.0,44602.0
21009579.0,43578.0,1920.0,1.0,100.0,50.0,92.8,128.2,357.2,238.8,84.5,43578.0,38.0,0.0,100.0,43578.0,43578.0,7.0,0.0,40.802431,-73.950675,110.0,9.0,218.0
20478785.0,63440.0,1927.0,1.0,100.0,50.0,91.7,118.1,325.8,343.3,84.5,63440.0,46.0,0.0,90.0,65240.0,65240.0,10.0,0.0,40.874344,-73.886667,207.0,11.0,411.0
4940491.0,123914.0,1964.0,1.0,95.0,50.0,76.8,118.6,906.1,589.9,84.5,123914.0,133.0,10.0,10.0,123914.0,123914.0,7.0,0.0,40.710592,-73.796044,408.0,24.0,454.0
6292405.0,65000.0,1960.0,1.0,90.0,50.0,80.6,106.5,374.5,303.9,84.5,65000.0,78.0,100.0,100.0,65000.0,65000.0,5.0,0.0,40.736428,-73.882257,404.0,25.0,479.0
6292398.0,34340.0,1928.0,1.0,90.0,50.0,81.3,104.3,145.0,159.9,84.5,34340.0,41.0,100.0,100.0,34340.0,34340.0,4.0,0.0,40.710683,-73.767581,412.0,27.0,500.0
20629697.0,69224.0,2018.0,1.0,100.0,50.0,47.6,133.2,126.5,278.5,84.5,69224.0,23.0,100.0,100.0,69224.0,69224.0,3.0,0.0,40.701335,-73.947626,301.0,33.0,507.0
4940496.0,63936.0,1962.0,1.0,95.0,50.0,85.8,123.3,367.1,329.5,84.5,63936.0,77.0,10.0,10.0,63936.0,63936.0,6.0,0.0,40.71488,-73.774575,408.0,24.0,472.0
2709798.0,138000.0,1920.0,1.0,100.0,50.0,97.9,132.1,719.9,790.0,84.5,138000.0,155.0,0.0,100.0,138000.0,138000.0,20.0,0.0,40.863558,-73.906096,207.0,14.0,263.0
6197955.0,39336.0,1938.0,1.0,100.0,50.0,121.0,158.2,263.5,274.8,84.5,39336.0,42.0,100.0,100.0,39336.0,39336.0,9.0,0.0,40.85832,-73.900619,205.0,14.0,23703.0
6197963.0,43099.0,1933.0,1.0,100.0,50.0,117.2,147.3,307.7,287.1,84.5,43099.0,36.0,100.0,100.0,43099.0,43099.0,7.0,0.0,40.859798,-73.90575,207.0,14.0,253.0
6198005.0,25254.0,1925.0,1.0,100.0,50.0,126.7,164.2,131.3,184.1,84.5,25254.0,32.0,100.0,100.0,25254.0,25254.0,6.0,0.0,40.827139,-73.890913,203.0,17.0,125.0
12371990.0,79000.0,1922.0,1.0,100.0,50.0,75.8,124.1,444.7,381.2,84.5,79000.0,58.0,100.0,100.0,79000.0,79000.0,15.0,0.0,40.869048,-73.902982,208.0,14.0,26701.0
4940490.0,99344.0,1965.0,1.0,95.0,50.0,91.6,130.2,560.8,544.1,84.5,99344.0,136.0,10.0,10.0,99344.0,99344.0,5.0,0.0,40.708153,-73.795179,412.0,27.0,460.0
6292401.0,42880.0,1924.0,1.0,95.0,50.0,72.5,104.2,230.1,186.8,84.5,42880.0,51.0,100.0,100.0,42880.0,42880.0,9.0,0.0,40.707478,-73.797017,412.0,24.0,44602.0
2660104.0,160500.0,1963.0,1.0,100.0,50.0,64.1,114.2,695.2,783.1,84.5,160500.0,70.0,0.0,100.0,167500.0,167500.0,5.0,0.0,40.763296,-73.964869,108.0,4.0,110.0
2669492.0,115170.0,2006.0,1.0,100.0,50.0,63.5,123.5,735.3,543.4,84.5,115170.0,67.0,0.0,100.0,115170.0,115170.0,6.0,0.0,40.760042,-73.967011,106.0,4.0,108.0
2669611.0,125646.0,2007.0,1.0,100.0,50.0,94.8,123.5,1502.5,686.6,84.5,125646.0,108.0,0.0,100.0,125646.0,125646.0,5.0,0.0,40.688425,-73.978437,302.0,35.0,33.0
2672547.0,153600.0,1963.0,1.0,100.0,50.0,81.2,110.4,673.4,731.7,84.5,153600.0,122.0,0.0,100.0,153600.0,153600.0,4.0,0.0,40.890109,-73.911425,208.0,11.0,30701.0
2673458.0,362616.0,1963.0,1.0,100.0,50.0,87.8,135.5,2113.6,2027.2,84.5,362616.0,359.0,0.0,100.0,372616.0,395616.0,5.0,0.0,40.748469,-73.972954,106.0,4.0,88.0
2679801.0,148800.0,1918.0,1.0,100.0,50.0,88.2,126.4,836.6,787.0,84.5,148800.0,124.0,0.0,100.0,148800.0,148800.0,4.0,0.0,40.675574,-73.999156,306.0,39.0,77.0
2704614.0,165000.0,1919.0,1.0,100.0,50.0,75.3,118.2,902.2,799.7,84.5,165000.0,168.0,0.0,100.0,170000.0,185000.0,4.0,0.0,40.732423,-73.990095,103.0,2.0,42.0
2750488.0,333581.0,1929.0,1.0,100.0,50.0,72.7,126.0,2240.1,1743.0,84.5,333581.0,250.0,0.0,100.0,366810.0,385162.0,4.0,0.0,40.692459,-73.985255,302.0,33.0,15.0
3111749.0,107570.0,1910.0,1.0,100.0,50.0,61.0,121.2,816.9,484.5,84.5,107570.0,98.0,0.0,100.0,113605.0,113605.0,5.0,0.0,40.73773,-73.980554,106.0,2.0,64.0
3113787.0,357000.0,1975.0,1.0,100.0,50.0,63.8,99.4,1284.7,1417.8,84.5,357000.0,259.0,20.0,100.0,357000.0,360000.0,8.0,0.0,40.783237,-73.978565,107.0,6.0,167.0
3119250.0,113035.0,1925.0,1.0,100.0,50.0,53.3,118.4,250.6,446.7,84.5,113035.0,53.0,100.0,100.0,113035.0,113035.0,5.0,0.0,40.791505,-73.95312,111.0,8.0,168.0
4038858.0,287538.0,1987.0,1.0,100.0,50.0,53.7,113.7,1275.2,1232.3,84.5,287538.0,162.0,10.0,90.0,287538.0,287538.0,5.0,0.0,40.775608,-73.982149,107.0,6.0,153.0
4038877.0,89157.0,1917.0,1.0,100.0,50.0,65.9,96.2,268.4,355.1,84.5,89157.0,38.0,10.0,90.0,89157.0,89157.0,7.0,0.0,40.788971,-73.978094,107.0,6.0,171.0
4038982.0,80730.0,1908.0,1.0,100.0,50.0,60.3,123.7,367.9,346.1,84.5,80730.0,21.0,0.0,100.0,80730.0,80730.0,4.0,0.0,40.738999,-73.992989,105.0,3.0,54.0
4401485.0,218360.0,1917.0,1.0,100.0,50.0,77.1,108.4,1055.1,1001.9,84.5,218360.0,119.0,0.0,0.0,218360.0,218360.0,6.0,0.0,40.773219,-73.978702,107.0,6.0,153.0
4945431.0,518895.0,1965.0,1.0,100.0,50.0,86.1,112.8,3726.6,2612.2,84.5,518895.0,405.0,100.0,100.0,524895.0,524895.0,4.0,0.0,40.719923,-73.840507,406.0,29.0,75702.0
4945508.0,492050.0,1964.0,1.0,100.0,50.0,63.0,129.2,937.7,2203.5,84.5,492050.0,528.0,100.0,100.0,492050.0,492050.0,2.0,0.0,40.578926,-73.972101,313.0,48.0,35602.0
4945511.0,624806.0,1964.0,1.0,100.0,50.0,68.0,121.8,1302.2,2823.0,84.5,624806.0,572.0,100.0,100.0,624806.0,624806.0,3.0,0.0,40.580062,-73.969188,313.0,48.0,35602.0
4945513.0,624800.0,1964.0,1.0,100.0,50.0,101.6,121.8,5760.1,3541.9,84.5,624800.0,572.0,100.0,100.0,624800.0,624800.0,3.0,0.0,40.579777,-73.970923,313.0,48.0,35602.0
4945589.0,215890.0,1960.0,18.0,100.0,50.0,41.5,116.2,690.0,757.3,84.5,215890.0,184.0,100.0,100.0,215890.0,215890.0,3.0,0.0,40.731962,-74.009814,102.0,3.0,69.0
4945597.0,118350.0,1939.0,10.0,100.0,50.0,41.4,115.8,351.1,413.9,84.5,118350.0,100.0,100.0,100.0,118350.0,118350.0,2.0,0.0,40.735843,-74.00835,102.0,3.0,75.0
4945652.0,665079.0,1964.0,1.0,100.0,50.0,65.8,116.0,2713.9,3242.5,84.5,665079.0,561.0,100.0,100.0,681646.0,690266.0,4.0,0.0,40.776111,-73.987161,107.0,6.0,155.0
4945653.0,507879.0,1963.0,1.0,100.0,50.0,68.3,118.0,2222.9,2522.8,84.5,507879.0,454.0,100.0,100.0,513351.0,513351.0,4.0,0.0,40.776706,-73.986727,107.0,6.0,155.0
4945655.0,521080.0,1965.0,1.0,100.0,50.0,78.4,119.1,2240.3,2699.1,84.5,521080.0,450.0,100.0,100.0,521080.0,521080.0,3.0,0.0,40.777552,-73.98611,107.0,6.0,155.0
4945656.0,641427.0,1960.0,1.0,100.0,50.0,86.8,118.7,3302.7,3664.2,84.5,641427.0,546.0,100.0,100.0,650325.0,750925.0,4.0,0.0,40.778573,-73.986377,107.0,6.0,155.0
4945706.0,370686.0,2004.0,1.0,100.0,50.0,69.3,110.8,1957.4,1642.2,84.5,370686.0,277.0,90.0,90.0,376388.0,403470.0,6.0,0.0,40.776668,-73.989233,107.0,6.0,151.0
4945784.0,617569.0,1931.0,1.0,100.0,50.0,73.9,109.7,2671.5,2876.4,84.5,617569.0,238.0,100.0,100.0,636096.0,636096.0,8.0,0.0,40.775878,-73.976217,107.0,6.0,157.0
4945797.0,215852.0,1953.0,2.0,100.0,50.0,75.3,106.5,1010.4,969.7,84.5,215852.0,200.0,100.0,100.0,215852.0,215852.0,4.0,0.0,40.722524,-73.760862,408.0,23.0,478.0
4945813.0,191151.0,1993.0,1.0,100.0,50.0,104.8,230.5,1132.6,1650.2,84.5,191151.0,165.0,100.0,100.0,213548.0,226242.0,5.0,0.0,40.74432,-73.978787,106.0,2.0,70.0
4945816.0,279571.0,1962.0,1.0,100.0,50.0,64.9,111.0,1143.8,1224.3,84.5,279571.0,265.0,100.0,100.0,290421.0,290421.0,3.0,0.0,40.737412,-73.98374,106.0,2.0,64.0
4945822.0,91282.0,1967.0,1.0,100.0,50.0,37.4,103.2,267.6,285.9,84.5,91282.0,74.0,90.0,90.0,91282.0,91282.0,2.0,0.0,40.757287,-73.962551,106.0,5.0,10601.0
4945824.0,173670.0,1963.0,1.0,100.0,50.0,68.7,113.8,599.5,763.7,84.5,173670.0,111.0,100.0,100.0,173670.0,187754.0,3.0,0.0,40.766313,-73.958441,108.0,5.0,126.0
4945825.0,258974.0,1963.0,1.0,100.0,50.0,62.5,112.4,1161.5,1177.9,84.5,258974.0,171.0,100.0,100.0,258974.0,258974.0,6.0,0.0,40.778748,-73.986073,107.0,6.0,159.0
4946094.0,228121.0,1926.0,1.0,100.0,50.0,76.1,111.1,1456.3,1100.5,84.5,228121.0,202.0,100.0,100.0,239121.0,239121.0,7.0,0.0,40.704808,-74.009623,101.0,1.0,7.0
4946131.0,89504.0,1956.0,1.0,100.0,50.0,71.6,130.1,800.7,538.5,84.5,89504.0,122.0,100.0,100.0,97677.0,97677.0,10.0,0.0,40.705522,-74.006929,101.0,1.0,7.0
4946143.0,53275.0,1912.0,1.0,100.0,50.0,76.6,105.4,217.2,240.7,84.5,53275.0,36.0,100.0,100.0,53275.0,53275.0,5.0,0.0,40.777188,-73.958149,108.0,4.0,140.0
4946149.0,212000.0,1959.0,1.0,100.0,50.0,87.0,120.7,1047.6,1091.3,84.5,212000.0,201.0,90.0,90.0,212000.0,212000.0,4.0,0.0,40.795745,-73.950029,111.0,9.0,17401.0
4946172.0,118007.0,1955.0,1.0,100.0,50.0,75.0,124.2,541.1,666.1,84.5,118007.0,146.0,100.0,100.0,124807.0,124807.0,5.0,0.0,40.746946,-73.977061,106.0,4.0,78.0
4946232.0,190512.0,1938.0,1.0,100.0,50.0,72.4,108.9,932.9,947.7,84.5,190512.0,166.0,100.0,100.0,213546.0,213546.0,18.0,0.0,40.748328,-73.982247,106.0,2.0,74.0
4946243.0,166749.0,2003.0,1.0,100.0,50.0,64.2,114.2,1103.4,907.1,84.5,166749.0,170.0,100.0,100.0,213408.0,213408.0,5.0,0.0,40.7509,-73.982131,105.0,4.0,82.0
4946253.0,139687.0,1962.0,1.0,100.0,50.0,93.7,175.6,747.2,958.6,84.5,139687.0,146.0,100.0,100.0,150687.0,150687.0,5.0,0.0,40.763272,-73.958995,108.0,5.0,116.0
4946266.0,212923.0,1962.0,1.0,100.0,50.0,70.1,109.4,801.5,951.3,84.5,212923.0,198.0,100.0,100.0,217923.0,217923.0,10.0,0.0,40.776164,-73.94982,108.0,5.0,14401.0
4946278.0,115553.0,1987.0,1.0,100.0,50.0,66.0,124.6,794.7,674.0,84.5,115553.0,120.0,100.0,100.0,149906.0,149906.0,7.0,0.0,40.784879,-73.979193,107.0,6.0,167.0
4946285.0,134722.0,1930.0,1.0,100.0,50.0,75.1,106.9,570.0,775.1,84.5,134722.0,120.0,100.0,100.0,134722.0,134722.0,7.0,0.0,40.769317,-73.959558,108.0,4.0,126.0
4946287.0,349604.0,1987.0,1.0,100.0,50.0,69.5,106.7,1440.9,1543.9,84.5,349604.0,230.0,100.0,100.0,359459.0,381459.0,13.0,0.0,40.769963,-73.957053,108.0,5.0,126.0
4949650.0,64231.0,1950.0,1.0,100.0,50.0,65.5,118.1,324.8,280.4,84.5,64231.0,15.0,100.0,100.0,64231.0,64231.0,6.0,0.0,40.721647,-74.008298,101.0,1.0,39.0
4949662.0,65100.0,1930.0,1.0,100.0,50.0,85.2,135.0,260.9,347.8,84.5,65100.0,97.0,100.0,100.0,65100.0,65100.0,6.0,0.0,40.728852,-73.999325,102.0,1.0,65.0
4949677.0,42384.0,1928.0,1.0,100.0,50.0,74.7,119.9,338.9,373.4,84.5,42384.0,40.0,100.0,100.0,79238.0,79238.0,7.0,0.0,40.735102,-73.993592,102.0,2.0,61.0
4949691.0,151600.0,1960.0,1.0,100.0,50.0,82.0,121.8,528.7,874.8,84.5,151600.0,182.0,90.0,90.0,173100.0,173100.0,9.0,0.0,40.735755,-73.99515,102.0,3.0,63.0
4950979.0,102033.0,2003.0,1.0,100.0,50.0,64.1,119.9,357.7,443.8,84.5,102033.0,107.0,100.0,100.0,102033.0,102033.0,5.0,0.0,40.748129,-74.005233,104.0,3.0,99.0
4950993.0,94597.0,1912.0,1.0,100.0,50.0,53.6,106.8,472.7,355.3,84.5,94597.0,79.0,90.0,90.0,94597.0,94597.0,5.0,0.0,40.74811,-74.001223,104.0,3.0,93.0
4951007.0,95844.0,1914.0,1.0,100.0,50.0,51.8,97.9,425.1,338.6,84.5,95844.0,67.0,100.0,100.0,95844.0,95844.0,6.0,0.0,40.748178,-74.000112,104.0,3.0,93.0
4951878.0,60945.0,2010.0,1.0,100.0,50.0,67.4,131.9,320.6,333.1,84.5,60945.0,37.0,100.0,100.0,71206.0,71206.0,4.0,0.0,40.746663,-73.993897,105.0,3.0,95.0
4951907.0,93190.0,1929.0,1.0,100.0,50.0,52.3,101.8,489.1,404.3,84.5,93190.0,45.0,100.0,100.0,111713.0,111713.0,5.0,0.0,40.747706,-73.99066,105.0,3.0,95.0
4951912.0,444643.0,1962.0,2.0,100.0,50.0,85.7,119.5,1796.2,2259.4,84.5,444643.0,489.0,100.0,100.0,444643.0,444643.0,5.0,0.0,40.737666,-73.993469,105.0,3.0,54.0
4951926.0,361635.0,1985.0,1.0,100.0,50.0,77.5,120.6,2143.1,1784.9,84.5,361635.0,423.0,90.0,90.0,370294.0,370294.0,10.0,0.0,40.740426,-73.988976,105.0,2.0,56.0
4951930.0,311564.0,2005.0,1.0,100.0,50.0,62.3,118.5,1850.3,1443.5,84.5,311564.0,250.0,100.0,100.0,317446.0,317446.0,9.0,0.0,40.747428,-73.985282,105.0,4.0,74.0
4951933.0,221098.0,1932.0,1.0,100.0,50.0,78.9,122.6,1247.8,1250.0,84.5,221098.0,268.0,100.0,100.0,227098.0,227098.0,6.0,0.0,40.747339,-73.981165,106.0,2.0,74.0
4951938.0,79092.0,1930.0,1.0,100.0,50.0,89.9,125.6,277.1,422.1,84.5,79092.0,102.0,100.0,100.0,79092.0,79092.0,7.0,0.0,40.737143,-73.986483,106.0,2.0,50.0
4951943.0,128320.0,1917.0,2.0,100.0,50.0,93.1,124.4,591.9,696.0,84.5,128320.0,162.0,90.0,100.0,128320.0,128320.0,7.0,0.0,40.738461,-73.985515,106.0,2.0,68.0
